city_name,region_name,population,country,CC
peachtree corners,georgia,42773.0,united states,us
baxley,georgia,5612.0,united states,us
waynesboro,georgia,5763.0,united states,us
montezuma,georgia,6266.0,united states,us
kingsland,georgia,16720.0,united states,us
douglas,georgia,14323.0,united states,us
fayetteville,georgia,17519.0,united states,us
doraville,georgia,10501.0,united states,us
athens,georgia,137582.0,united states,us
cumming,georgia,6225.0,united states,us
lovejoy,georgia,6367.0,united states,us
lafayette,georgia,7403.0,united states,us
garden city,georgia,8900.0,united states,us
hampton,georgia,7532.0,united states,us
clarkston,georgia,12742.0,united states,us
smyrna,georgia,56664.0,united states,us
albany,georgia,91284.0,united states,us
griffin,georgia,22928.0,united states,us
conyers,georgia,15919.0,united states,us
saint marys,georgia,36587.0,united states,us
stone mountain,georgia,6328.0,united states,us
lilburn,georgia,12675.0,united states,us
cartersville,georgia,55195.0,united states,us
dahlonega,georgia,5909.0,united states,us
jasper,georgia,6126.0,united states,us
cairo,georgia,9378.0,united states,us
perry,georgia,16200.0,united states,us
gainesville,georgia,154859.0,united states,us
east point,georgia,35471.0,united states,us
college park,georgia,15035.0,united states,us
brunswick,georgia,54213.0,united states,us
sandersville,georgia,7026.0,united states,us
columbus,georgia,263737.0,united states,us
forsyth,georgia,5264.0,united states,us
cusseta,georgia,10922.0,united states,us
thomasville,georgia,24678.0,united states,us
tifton,georgia,24463.0,united states,us
eastman,georgia,6290.0,united states,us
lawrenceville,georgia,30782.0,united states,us
bainbridge,georgia,11713.0,united states,us
thomaston,georgia,14089.0,united states,us
camilla,georgia,6692.0,united states,us
springfield,georgia,5151.0,united states,us
milton,georgia,38411.0,united states,us
riverdale,georgia,16258.0,united states,us
adel,georgia,7014.0,united states,us
roswell,georgia,94598.0,united states,us
hapeville,georgia,6627.0,united states,us
brownsburg,indiana,25408.0,united states,us
wabash,indiana,10015.0,united states,us
charlestown,indiana,7438.0,united states,us
whitestown,indiana,6590.0,united states,us
batesville,indiana,7922.0,united states,us
huntertown,indiana,5286.0,united states,us
mccordsville,indiana,6485.0,united states,us
goshen,indiana,33034.0,united states,us
griffith,indiana,16252.0,united states,us
jeffersonville,indiana,47124.0,united states,us
lebanon,indiana,15713.0,united states,us
hammond,indiana,77134.0,united states,us
terre haute,indiana,92841.0,united states,us
corydon,indiana,5578.0,united states,us
laporte,indiana,21732.0,united states,us
scottsburg,indiana,11326.0,united states,us
munster,indiana,22825.0,united states,us
richmond,indiana,42759.0,united states,us
gas city,indiana,5874.0,united states,us
columbus,indiana,58406.0,united states,us
seymour,indiana,22918.0,united states,us
south bend,indiana,279698.0,united states,us
west lafayette,indiana,45872.0,united states,us
dyer,indiana,15941.0,united states,us
clinton,indiana,6294.0,united states,us
greenfield,indiana,21709.0,united states,us
plainfield,indiana,31409.0,united states,us
syracuse,indiana,7085.0,united states,us
columbia city,indiana,9342.0,united states,us
lowell,indiana,10102.0,united states,us
north manchester,indiana,5829.0,united states,us
bluffton,indiana,10052.0,united states,us
monticello,indiana,8445.0,united states,us
fort wayne,indiana,326814.0,united states,us
avon,indiana,16960.0,united states,us
martinsville,indiana,13097.0,united states,us
bargersville,indiana,7213.0,united states,us
gary,indiana,76424.0,united states,us
frankfort,indiana,16205.0,united states,us
peru,indiana,12686.0,united states,us
ellettsville,indiana,6622.0,united states,us
marion,indiana,41550.0,united states,us
chesterton,indiana,13441.0,united states,us
westfield,indiana,37221.0,united states,us
angola,indiana,11169.0,united states,us
valparaiso,indiana,33104.0,united states,us
huntington,indiana,17982.0,united states,us
brazil,indiana,8110.0,united states,us
winfield,indiana,5560.0,united states,us
elkhart,indiana,147181.0,united states,us
carmel,indiana,91065.0,united states,us
huntingburg,indiana,5566.0,united states,us
kokomo,indiana,79048.0,united states,us
auburn,indiana,22257.0,united states,us
crown point,indiana,29176.0,united states,us
new whiteland,indiana,6025.0,united states,us
danville,indiana,9676.0,united states,us
connersville,indiana,14740.0,united states,us
decatur,indiana,10572.0,united states,us
lafayette,indiana,157955.0,united states,us
boonville,indiana,6198.0,united states,us
east chicago,indiana,28418.0,united states,us
clarksville,indiana,21920.0,united states,us
tell city,indiana,9677.0,united states,us
fishers,indiana,90127.0,united states,us
bedford,indiana,14896.0,united states,us
zionsville,indiana,26784.0,united states,us
noblesville,indiana,60183.0,united states,us
new albany,indiana,36670.0,united states,us
shelbyville,indiana,20639.0,united states,us
rochester,indiana,7077.0,united states,us
yorktown,indiana,11210.0,united states,us
crawfordsville,indiana,18109.0,united states,us
anderson,indiana,86565.0,united states,us
evansville,indiana,233353.0,united states,us
saint john,indiana,16800.0,united states,us
nappanee,indiana,7074.0,united states,us
sellersburg,indiana,8765.0,united states,us
speedway,indiana,12102.0,united states,us
logansport,indiana,20838.0,united states,us
princeton,indiana,8632.0,united states,us
winona lake,indiana,5166.0,united states,us
portage,indiana,36505.0,united states,us
westville,indiana,5650.0,united states,us
salem,indiana,6396.0,united states,us
cumberland,indiana,5599.0,united states,us
hartford city,indiana,5862.0,united states,us
mishawaka,indiana,48679.0,united states,us
berne,indiana,5631.0,united states,us
tipton,indiana,6555.0,united states,us
portland,indiana,5946.0,united states,us
vincennes,indiana,20726.0,united states,us
north vernon,indiana,11575.0,united states,us
bloomington,indiana,114140.0,united states,us
greenwood,indiana,56545.0,united states,us
alexandria,indiana,5024.0,united states,us
lawrenceburg,indiana,12787.0,united states,us
washington,indiana,13090.0,united states,us
jasper,indiana,16245.0,united states,us
garrett,indiana,6360.0,united states,us
greensburg,indiana,11928.0,united states,us
muncie,indiana,89186.0,united states,us
merrillville,indiana,34994.0,united states,us
beech grove,indiana,14740.0,united states,us
mooresville,indiana,9660.0,united states,us
indianapolis,indiana,1550488.0,united states,us
michigan city,indiana,65356.0,united states,us
madison,indiana,18298.0,united states,us
rushville,indiana,6444.0,united states,us
plymouth,indiana,12392.0,united states,us
cedar lake,indiana,12183.0,united states,us
greencastle,indiana,10812.0,united states,us
linton,indiana,5644.0,united states,us
lake station,indiana,11952.0,united states,us
lawrence,indiana,47866.0,united states,us
schererville,indiana,28701.0,united states,us
kendallville,indiana,10444.0,united states,us
hobart,indiana,28248.0,united states,us
franklin,indiana,24867.0,united states,us
highland,indiana,22737.0,united states,us
union city,indiana,5295.0,united states,us
mount vernon,indiana,6821.0,united states,us
rensselaer,indiana,6091.0,united states,us
new castle,indiana,21949.0,united states,us
new haven,indiana,15384.0,united states,us
elwood,indiana,9204.0,united states,us
warsaw,indiana,32622.0,united states,us
le mars,iowa,9339.0,united states,us
pleasant hill,iowa,9750.0,united states,us
davenport,iowa,288233.0,united states,us
winterset,iowa,5122.0,united states,us
